Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Weekly_Sales
34.0,0.0,33.99,3.263,130.244,9.653,0.11894977168949772,913755.12
35.0,0.0,41.59,3.389,140.528765,8.745,1.063013698630137,1550214.02
37.0,0.0,76.1,3.81,214.3580974,8.3,0.41278538812785387,502918.18
22.0,0.0,26.39,3.24,137.0542431,8.458,0.3388127853881278,946060.98
41.0,0.0,46.84,3.901,197.780931,6.547,0.3689497716894977,1323004.73
3.0,0.0,86.96,3.637,218.3551748,7.574,0.5465753424657535,403423.34
44.0,0.0,34.23,3.23,128.26475,7.224,0.3415525114155251,293984.54
35.0,0.0,79.41,3.829,139.8933099,8.684,0.6627853881278539,770820.27
30.0,0.0,80.79,2.624,211.2552578,8.099,0.8157534246575342,448392.17
36.0,0.0,58.31,3.133,217.8781339,7.716,1.0438356164383562,341503.92
24.0,0.0,59.93,3.871,138.1174194,8.983,0.6831050228310502,1406313.13
11.0,0.0,60.24,3.36,223.6591137,6.833,0.2554794520547945,1376732.18
34.0,0.0,30.75,2.992,127.3009355,10.398,0.12168949771689497,898610.33
22.0,0.0,56.44,3.633,140.43475,7.706,0.610730593607306,993436.67
16.0,0.0,43.29,3.767,192.826069,6.339,0.4522831050228311,410406.95
37.0,0.0,51.18,3.016,210.6031072,8.395,0.1408675799086758,526486.82
31.0,0.0,89.57,3.494,221.5954138,6.565,0.8552511415525115,1386472.59
1.0,0.0,62.27,2.719,210.8204499,7.808,0.1776255707762557,1594968.28
23.0,0.0,39.62,3.919,134.3571,4.781,0.39360730593607307,1447301.24
10.0,0.0,48.36,3.541,129.9845484,7.874,1.063013698630137,3487986.89
35.0,0.0,52.24,3.821,138.1646952,8.512,0.3744292237442922,795157.2
39.0,0.0,80.49,3.62,220.8526787,6.623,0.7324200913242008,1724669.75
39.0,0.0,81.83,2.582,210.2924504,8.36,0.7965753424657535,1252915.43
24.0,0.0,44.7,3.895,134.1777742,8.212,0.6776255707762556,1273670.32
4.0,0.0,34.19,3.493,130.4546207,4.607,0.21324200913242009,2427640.17
27.0,0.0,60.22,4.202,138.587106,7.725,0.4714611872146119,1725268.56
13.0,0.0,32.36,3.242,130.6457931,6.104,0.17488584474885843,1969742.76
16.0,0.0,61.44,3.558,198.0984199,6.061,0.7324200913242008,551152.15
36.0,0.0,42.87,2.971,210.2379731,8.395,0.12168949771689497,410497.73
20.0,0.0,66.74,2.966,203.6101784,7.856,0.5970319634703196,2137202.38
40.0,0.0,22.91,3.568,136.9598387,4.261,0.15730593607305937,770157.29
23.0,1.0,22.3,3.402,136.6432581,4.42,1.0821917808219177,1213486.95
28.0,0.0,70.15,3.127,126.2898,14.099,0.5970319634703196,1532893.22
4.0,0.0,42.4,2.86,126.7934,7.127,0.8662100456621005,2302504.86
32.0,0.0,72.42,2.715,189.4533931,8.963,0.5684931506849316,1124763.74
29.0,0.0,69.78,3.684,136.4195,9.863,0.8321917808219178,446516.26
21.0,0.0,69.79,3.274,217.0048261,7.441,0.871689497716895,671379.44
3.0,0.0,56.2,3.268,223.4700552,6.833,0.13812785388127852,365818.61
11.0,0.0,67.81,2.808,213.7726889,7.343,0.37716894977168947,1323243.35
11.0,0.0,64.41,2.689,215.2765472,7.564,0.44680365296803654,1332759.13
29.0,0.0,73.21,2.796,132.6616129,10.409,0.7214611872146118,531640.19
36.0,0.0,77.17,3.835,220.3545033,6.989,0.3470319634703196,312467.52
16.0,0.0,47.34,2.776,189.467827,6.842,0.47420091324200914,435300.51
20.0,0.0,72.66,3.867,215.0878309,7.28,0.7515981735159817,2062481.56
16.0,0.0,62.63,2.684,189.4000734,6.842,0.9331050228310502,535587.31
29.0,0.0,65.01,2.83,132.4357419,10.16,0.9331050228310502,540716.58
17.0,0.0,58.53,2.875,126.1454667,6.697,0.7965753424657535,871264.25
6.0,0.0,58.54,3.332,219.4000812,6.551,0.36347031963470317,1523420.38
33.0,0.0,83.4,3.966,130.9776667,7.147,0.7883561643835616,277417.53
40.0,0.0,47.1,2.938,132.8708387,5.287,0.9127853881278539,875038.84
20.0,0.0,47.09,3.72,208.1092642,7.287,0.6776255707762556,2027056.39
33.0,0.0,92.13,3.595,130.737871,7.147,0.2719178082191781,258533.12
8.0,0.0,81.24,3.227,225.4407043,5.401,0.5191780821917809,936205.5
3.0,0.0,84.32,2.623,214.4176476,7.346,0.6271689497716896,352728.78
12.0,0.0,90.84,2.949,126.1119032,14.099,0.9331050228310502,1016039.71
30.0,0.0,39.05,2.572,210.7526053,8.324,0.4221461187214612,465108.52
7.0,0.0,20.38,3.378,195.8223287,8.513,0.19954337899543378,591907.88
15.0,0.0,61.3,3.744,136.5150968,7.866,0.871689497716895,537300.94
9.0,1.0,75.65,3.546,219.4457675,6.404,0.7746575342465754,528784.86
25.0,0.0,72.08,3.654,214.7433514,7.28,0.2719178082191781,709724.6
2.0,0.0,85.81,2.637,211.1096543,8.2,0.5493150684931507,2001636.96
7.0,1.0,18.79,3.103,196.9195056,8.256,0.8388127853881279,563460.77
7.0,0.0,23.41,3.527,195.4847959,8.513,0.36347031963470317,564536.01
39.0,0.0,76.67,2.826,209.3922937,8.464,0.47420091324200914,1350673.98
12.0,0.0,65.49,3.129,126.4912903,14.313,0.44680365296803654,929690.71
13.0,0.0,24.76,3.186,129.9845484,6.392,1.063013698630137,3556766.03
7.0,0.0,59.08,3.54,193.1878448,8.622,0.6858447488584475,761793.94
16.0,0.0,28.17,3.038,196.8262786,6.162,0.15730593607305937,453979.19
27.0,0.0,57.3,4.054,141.6269332,8.009,0.313013698630137,1620839.34
39.0,0.0,85.96,3.575,214.1083654,8.177,0.6244292237442923,1380257.12
37.0,0.0,62.21,3.555,219.3244636,7.244,0.23242009132420088,518696.89
30.0,0.0,80.38,3.666,222.6164329,6.565,0.8267123287671233,425410.04
32.0,0.0,36.59,2.717,189.7195417,9.014,0.32123287671232875,1076021.58
41.0,0.0,57.1,2.745,190.7763218,7.508,0.6940639269406392,1162042.24
43.0,0.0,43.45,2.983,203.4840645,10.398,0.12168949771689497,614940.07
18.0,0.0,31.27,3.439,136.698129,8.075,0.5027397260273972,977286.07
41.0,0.0,33.15,3.038,196.8262786,6.589,0.15730593607305937,1079398.81
1.0,0.0,73.77,3.688,221.7256632,7.143,0.9303652968036529,1611096.05
32.0,0.0,61.25,3.763,192.8418131,8.595,0.26643835616438355,1167757.0
19.0,0.0,21.68,3.367,132.9510645,7.771,0.12168949771689497,1181204.53
10.0,0.0,73.03,3.818,128.8238065,8.494,0.6776255707762556,1870720.73
24.0,0.0,74.9,2.958,132.4976,8.211,0.5684931506849316,1399073.75
6.0,0.0,83.75,2.623,212.6212163,6.973,0.6271689497716896,1560120.8
44.0,0.0,63.6,3.648,129.5183333,6.56,0.813013698630137,307409.13
35.0,0.0,41.81,3.046,136.6075714,8.763,0.2828767123287671,982598.88
29.0,0.0,62.17,4.018,138.7395,9.419,0.8267123287671233,489674.23
24.0,0.0,72.87,3.963,138.1857097,8.953,0.7132420091324201,1397970.54
34.0,1.0,70.05,3.554,129.3686129,10.641,0.7746575342465754,930506.14
37.0,0.0,69.18,3.787,219.9705599,7.244,0.313013698630137,520887.23
19.0,0.0,72.71,2.923,132.63,8.099,0.702283105022831,1418027.08
16.0,0.0,58.02,2.773,190.3621607,6.868,0.27465753424657535,542087.89
39.0,0.0,66.57,3.524,213.5776701,8.3,0.09429223744292237,1316849.36
23.0,0.0,42.57,3.604,136.4884516,4.42,0.9100456621004567,1407191.96
18.0,0.0,42.39,2.805,131.784,9.202,1.0082191780821919,1138800.32
36.0,0.0,80.87,2.716,209.6660514,8.464,0.49337899543379,447050.42
26.0,0.0,36.73,3.03,132.9172,8.149,0.9687214611872146,901972.7
29.0,0.0,74.75,2.81,132.63,10.409,0.702283105022831,495269.0
42.0,0.0,91.8,2.971,126.1498065,9.199,0.6271689497716896,558837.27
11.0,0.0,78.44,3.561,225.2515168,6.664,0.4851598173515982,1297335.87
22.0,0.0,71.3,3.82,140.1289205,8.023,0.7187214611872146,973004.91
26.0,1.0,18.14,2.771,131.5866129,8.488,1.0054794520547945,1015684.09
33.0,0.0,86.06,2.941,126.1360645,9.849,0.34977168949771686,285100.0
17.0,0.0,39.87,2.841,126.4364194,6.885,0.9127853881278539,861941.25
36.0,0.0,71.57,2.705,210.5805944,8.476,0.8744292237442923,453308.15
21.0,0.0,90.11,3.554,215.3229307,7.852,0.7187214611872146,855546.5
24.0,0.0,22.41,3.367,132.9510645,8.252,0.12168949771689497,1167740.2
31.0,0.0,84.71,3.648,214.6964908,7.931,0.849771689497717,1425299.37
31.0,1.0,88.4,3.73,222.0747635,6.565,0.6079908675799087,1358111.62
39.0,1.0,79.94,2.565,210.2641156,8.36,0.8579908675799087,1279666.47
2.0,0.0,76.91,3.62,221.8083518,6.565,0.7324200913242008,1876788.15
2.0,0.0,65.87,3.372,217.3251824,7.441,0.9100456621004567,1769296.25
42.0,0.0,65.99,4.282,131.0375484,7.382,0.510958904109589,652312.11
22.0,0.0,36.04,3.638,137.9558929,8.252,0.09429223744292237,951588.37
8.0,0.0,34.14,2.572,214.4714512,6.299,0.4221461187214612,1004137.09
22.0,0.0,57.58,3.917,142.7624113,7.543,0.9045662100456622,1094422.69
5.0,0.0,80.14,3.786,216.0704083,6.489,0.4906392694063927,297149.69
12.0,0.0,91.61,4.014,130.7929,11.627,0.5602739726027397,981386.25
28.0,0.0,67.31,3.805,129.7706452,12.89,0.871689497716895,1220984.94
40.0,1.0,20.84,2.771,131.5866129,5.892,1.0054794520547945,955338.29
18.0,0.0,75.79,2.792,132.5983871,9.342,0.6655251141552512,1078557.62
28.0,0.0,89.13,3.765,130.7196333,10.926,0.5191780821917809,1500863.54
13.0,0.0,36.78,2.817,126.7934,7.795,0.8662100456621005,2461468.35
33.0,0.0,61.95,3.047,126.6072,9.265,0.9687214611872146,224639.76
4.0,0.0,72.63,3.82,130.9670968,4.607,0.3321917808219178,2089381.77
34.0,0.0,46.21,3.305,128.26475,10.398,0.3415525114155251,963910.81
38.0,0.0,93.47,3.769,130.7195806,10.926,0.6573059360730594,407186.47
20.0,0.0,64.84,3.948,215.3583757,7.28,0.7883561643835616,2047949.98
18.0,1.0,41.97,3.536,136.4788,8.471,0.9851598173515981,1624170.99
37.0,0.0,86.06,2.692,210.3943056,8.36,0.702283105022831,491815.83
38.0,0.0,81.39,2.941,126.1360645,14.099,0.34977168949771686,376184.88
6.0,0.0,78.89,2.759,212.412888,7.092,0.49337899543379,1644470.66
7.0,0.0,48.43,3.779,198.8221322,7.557,0.4440639269406393,505830.56
45.0,0.0,53.47,2.902,181.6772564,8.899,0.3963470319634703,749779.1
27.0,0.0,49.04,2.96,135.6682247,8.237,0.30205479452054795,1700627.97
5.0,0.0,60.35,3.288,214.3842702,6.634,0.3415525114155251,329033.66
15.0,0.0,30.24,3.585,136.698129,7.943,0.5027397260273972,516087.65
28.0,0.0,61.09,3.016,126.4364194,14.313,0.9127853881278539,1231688.48
39.0,0.0,68.75,3.906,214.5240376,8.3,0.5136986301369864,1370920.87
19.0,0.0,70.92,3.995,136.144129,7.806,1.021917808219178,1360969.45
20.0,0.0,70.1,2.815,204.4650559,7.527,0.18584474885844748,2143676.77
44.0,0.0,53.2,3.734,130.9670968,5.774,0.3321917808219178,310027.29
24.0,1.0,41.92,3.186,132.8369333,8.275,0.9878995433789954,1779276.51
35.0,0.0,31.62,3.14,136.5292811,8.763,1.0465753424657533,1314987.4
20.0,0.0,73.64,3.881,208.1535092,7.287,0.849771689497717,2135062.04
40.0,0.0,64.19,3.924,134.9425484,4.781,0.849771689497717,984336.04
8.0,0.0,51.29,3.065,216.9247918,6.262,0.23515981735159816,917317.15
23.0,0.0,27.01,3.703,137.2583103,4.261,0.21324200913242009,1365546.69
10.0,0.0,82.52,3.966,131.043,7.17,0.8267123287671233,1694862.41
41.0,0.0,32.23,3.008,191.667891,7.241,0.16004566210045662,1026439.93
13.0,0.0,68.55,3.749,130.9776667,5.765,0.7883561643835616,1919917.03
20.0,0.0,62.97,3.962,208.6386,7.287,0.41278538812785387,1881788.19
17.0,0.0,54.57,3.732,129.0357097,6.774,0.849771689497717,881190.46
9.0,0.0,49.96,2.771,215.4372854,6.56,0.9687214611872146,519823.3
19.0,0.0,76.17,3.732,138.2331935,8.193,0.6381278538812786,1317672.92
39.0,0.0,81.12,3.452,220.4357073,6.989,0.6831050228310502,1623442.24
30.0,0.0,83.82,3.699,214.9254865,7.931,0.26643835616438355,432808.48
24.0,0.0,38.61,3.796,137.0632581,8.659,0.2554794520547945,1249696.97
1.0,0.0,76.44,2.826,210.6170934,7.808,0.47420091324200914,1399662.07
1.0,0.0,77.12,3.256,221.9241579,6.908,0.6189497716894977,1527014.04
30.0,0.0,65.46,3.372,217.3251824,7.441,0.9100456621004567,426151.88
8.0,0.0,73.96,3.749,225.2288314,5.679,0.3470319634703196,937232.09
25.0,0.0,50.27,2.982,203.6133915,7.856,0.45502283105022834,698073.95
35.0,0.0,60.07,4.066,138.4959286,8.512,0.4522831050228311,826155.95
41.0,0.0,67.01,3.597,193.0930552,6.901,0.10251141552511416,1333347.78
35.0,0.0,55.4,4.0,142.9376167,8.665,1.0273972602739727,873643.14
37.0,0.0,87.24,3.554,214.4239935,8.177,0.7187214611872146,506897.98
3.0,0.0,80.19,3.467,219.7414914,7.567,0.813013698630137,365248.94
40.0,0.0,46.33,4.0,138.8336129,4.145,0.8853881278538813,918170.5
34.0,0.0,42.91,2.752,126.6050645,9.521,0.32123287671232875,880742.35
25.0,0.0,23.21,3.229,205.0460497,7.343,0.1408675799086758,568093.57
40.0,0.0,50.81,4.078,134.5143667,4.781,0.5136986301369864,1016752.55
36.0,0.0,74.39,3.494,222.1136566,6.228,0.9045662100456622,272489.41
35.0,0.0,33.05,3.274,137.3764439,8.549,0.23515981735159816,841129.26
45.0,0.0,58.85,3.882,192.3088989,8.667,0.9045662100456622,760281.43
31.0,0.0,88.05,3.286,221.4813343,6.891,0.5794520547945206,1349202.25
8.0,0.0,45.64,2.625,214.7216592,6.299,0.4248858447488585,881503.95
25.0,1.0,19.64,2.773,204.3857472,8.187,1.0054794520547945,583364.02
8.0,0.0,62.68,2.835,213.6670857,6.29,0.5970319634703196,916820.96
9.0,0.0,88.66,3.494,225.7170094,5.277,0.8552511415525115,538713.47
36.0,0.0,72.54,3.919,220.1953389,6.989,0.3689497716894977,339407.94
23.0,0.0,25.71,3.568,136.9598387,4.261,0.15730593607305937,1037476.38
20.0,0.0,77.47,3.829,208.6564699,7.274,0.6627853881278539,1858440.92
22.0,0.0,69.31,2.717,136.6297571,8.572,0.11073059360730593,905987.17
21.0,0.0,39.75,2.514,210.9451605,8.324,0.2187214611872146,867283.25
37.0,0.0,74.57,3.807,214.1921572,8.3,0.39360730593607307,526434.37
25.0,0.0,45.87,3.892,208.4779405,7.287,0.39360730593607307,756588.42
24.0,1.0,72.81,4.076,138.4729355,8.953,0.6079908675799087,1477134.75
6.0,0.0,70.97,2.725,213.3820486,7.007,0.8936073059360731,1332716.53
44.0,0.0,38.24,3.38,130.7413793,5.774,0.7582191780821917,303438.24
44.0,1.0,70.19,3.619,129.3686129,6.56,0.7746575342465754,295811.25
32.0,0.0,34.43,2.58,189.3816974,9.014,0.4221461187214612,1087616.19
21.0,0.0,85.26,3.227,221.5215064,6.565,0.5191780821917809,693013.59
2.0,0.0,88.55,3.494,221.5954138,6.565,0.8552511415525115,1866719.96
13.0,0.0,33.8,3.08,130.1575161,6.104,0.5027397260273972,1865752.78
23.0,0.0,36.07,2.805,131.784,5.892,1.0082191780821919,1408082.96
20.0,0.0,69.66,3.748,208.3346432,7.274,0.10251141552511416,2053165.41
26.0,0.0,43.51,4.0,138.8336129,7.138,0.8853881278538813,975578.02
17.0,0.0,48.16,3.781,131.1499677,5.527,0.8853881278538813,957356.84
23.0,0.0,50.56,3.917,138.7281613,4.145,0.9045662100456622,1347454.59
19.0,0.0,33.91,3.917,137.3411034,7.943,0.23242009132420088,1352470.09
26.0,0.0,39.08,2.983,132.152129,8.512,0.45502283105022834,972663.59
3.0,0.0,52.42,3.157,223.1923049,6.833,0.5027397260273972,398178.21
23.0,0.0,61.06,3.873,135.0837333,4.781,0.5465753424657535,1470520.83
37.0,0.0,77.34,2.826,209.3922937,8.464,0.47420091324200914,510494.7
15.0,0.0,54.47,4.17,137.9230667,8.15,0.3881278538812785,534780.57
24.0,0.0,35.36,3.983,137.4238966,8.659,0.17488584474885843,1213994.39
28.0,0.0,77.99,4.193,131.1266667,11.627,0.4073059360730593,1170456.16
21.0,0.0,66.97,3.877,221.2021074,6.891,0.3881278538812785,734858.91
34.0,0.0,34.7,2.727,126.7313333,10.21,0.2828767123287671,1001512.21
1.0,0.0,45.32,3.51,220.4257586,7.348,0.21324200913242009,1819870.0
4.0,1.0,33.0,3.411,130.3849032,4.607,0.8388127853881279,2374660.64
31.0,0.0,91.05,3.575,215.0134426,7.852,0.6244292237442923,1415473.91
36.0,0.0,45.66,2.472,210.0451024,8.554,0.2187214611872146,470281.03
2.0,0.0,86.37,3.407,221.5785461,6.565,0.6573059360730594,1757923.88
31.0,0.0,59.3,3.63,220.4866886,7.057,0.17488584474885843,1427881.22
10.0,0.0,77.02,4.058,131.136,7.382,0.3470319634703196,1821364.42
29.0,0.0,42.81,3.586,136.475129,9.357,0.36347031963470317,620735.72
25.0,0.0,69.22,2.847,204.4042877,7.856,0.34977168949771686,764155.44
32.0,0.0,48.81,3.532,192.3418571,8.595,0.6776255707762556,1102975.59
19.0,0.0,69.34,3.906,136.2136129,7.806,0.7378995433789954,1547729.24
2.0,1.0,46.98,3.409,219.9049073,7.057,0.8388127853881279,2103322.68
22.0,0.0,51.14,2.885,135.82725,8.348,0.37716894977168947,1000968.67
44.0,0.0,65.71,2.868,126.1019355,7.804,0.27465753424657535,295880.12
41.0,0.0,41.11,3.828,192.831317,6.934,0.4714611872146119,1244542.33
29.0,0.0,36.82,2.766,131.735,10.064,0.4248858447488585,535087.91
30.0,0.0,90.11,3.554,215.3229307,7.852,0.7187214611872146,414450.61
32.0,0.0,61.76,3.927,197.664546,8.09,0.4073059360730593,1126962.44
27.0,0.0,63.31,3.096,136.0796521,8.058,0.47420091324200914,1836595.58
32.0,0.0,44.88,2.75,189.6901012,8.963,0.760958904109589,1095889.22
22.0,0.0,39.0,3.751,141.3007857,7.503,0.23242009132420088,912958.95
6.0,0.0,84.94,3.526,217.5797506,6.925,0.7938356164383562,1351407.79
43.0,0.0,87.75,3.393,213.1786952,9.575,0.5410958904109588,634815.1
2.0,0.0,74.83,2.826,210.2768443,8.2,0.47420091324200914,1896937.1
23.0,0.0,68.34,3.884,138.3771935,4.156,0.7515981735159817,1577468.78
17.0,0.0,41.89,3.567,129.7936774,6.617,0.9100456621004567,936508.43
15.0,0.0,44.69,2.96,131.8242903,8.35,0.30205479452054795,593710.67
32.0,0.0,47.51,2.766,189.575127,8.963,0.4155251141552511,1066792.63
42.0,0.0,57.62,3.882,130.6457931,7.545,0.17488584474885843,585895.34
17.0,0.0,24.36,3.12,128.13,6.866,0.23515981735159816,767256.53
22.0,0.0,63.81,2.981,135.962,8.348,0.5970319634703196,1052973.28
18.0,0.0,49.66,3.991,138.0332,8.304,0.3470319634703196,1050027.89
24.0,0.0,32.86,3.585,136.698129,8.659,0.5027397260273972,1251581.89
25.0,0.0,51.43,3.821,208.3172811,7.287,0.3744292237442922,674562.45
38.0,0.0,48.45,3.53,128.13,14.021,0.23515981735159816,354232.34
2.0,0.0,41.4,3.016,211.4864691,8.028,0.1408675799086758,1751384.9
43.0,0.0,60.24,3.459,205.9880714,10.398,0.9248858447488584,629026.75
36.0,0.0,87.64,3.608,214.3602701,8.177,1.021917808219178,380188.69
20.0,0.0,24.07,3.14,204.6321194,7.484,1.0465753424657533,2819193.17
19.0,0.0,73.7,3.915,135.7837419,7.806,0.6244292237442923,1391580.41
20.0,0.0,39.53,3.582,207.1882876,7.343,0.9248858447488584,1990932.77
32.0,0.0,30.72,2.781,191.1430189,9.137,1.0657534246575342,1949183.14
7.0,0.0,63.69,3.735,197.7389345,8.09,0.5602739726027397,687344.68
15.0,0.0,40.94,3.895,134.1777742,7.658,0.6776255707762556,587370.81
10.0,0.0,66.42,3.05,126.4713333,9.524,0.3963470319634703,1829521.83
36.0,0.0,53.57,3.164,217.4229206,7.716,0.19954337899543378,293350.51
29.0,0.0,76.74,3.772,138.1437742,9.419,0.8552511415525115,518628.42
13.0,0.0,79.23,3.63,130.7196333,5.765,0.5191780821917809,2184980.35
32.0,0.0,35.18,2.712,190.9931437,9.137,0.2828767123287671,1200892.56
29.0,0.0,50.75,3.991,138.0332,9.14,0.3470319634703196,504963.84
4.0,0.0,50.38,3.619,130.6457931,4.607,0.17488584474885843,2206319.9
35.0,0.0,57.3,3.9,141.6269332,8.744,0.313013698630137,760671.1
35.0,0.0,82.69,2.793,136.3962643,8.861,0.7691780821917809,1268766.76
32.0,0.0,65.49,3.735,192.8470612,8.595,0.849771689497717,1239741.34
28.0,0.0,78.72,3.981,129.0357097,13.736,0.849771689497717,1339972.83
4.0,0.0,86.09,3.662,129.1846452,5.644,0.4385844748858448,2160057.39
31.0,0.0,70.79,3.807,215.1096657,7.931,0.39360730593607307,1461393.91
28.0,0.0,87.01,3.159,126.064,14.18,0.702283105022831,1218688.09
33.0,0.0,70.75,4.282,131.0375484,7.396,0.510958904109589,275911.97
1.0,0.0,77.66,3.62,222.1719457,6.908,0.7324200913242008,1494122.38
12.0,0.0,63.63,3.772,128.7199355,13.736,0.09429223744292237,1005463.49
22.0,0.0,43.43,2.805,135.6270013,8.283,1.0082191780821919,967187.37
11.0,0.0,82.14,3.467,219.7414914,7.567,0.813013698630137,1235775.15
17.0,0.0,20.28,3.056,130.244,6.403,0.11894977168949772,873576.96
2.0,0.0,88.7,2.664,211.2596586,8.099,0.7214611872146118,1964335.23
37.0,0.0,68.03,2.795,209.2199574,8.464,0.3963470319634703,527019.78
25.0,0.0,73.43,2.783,204.3571656,7.527,0.6271689497716896,726997.84
2.0,0.0,86.32,3.286,221.4813343,6.891,0.5794520547945206,1881046.12
33.0,0.0,78.47,3.058,126.1602258,9.849,0.49337899543379,279246.33
24.0,0.0,48.0,3.757,136.4884516,8.454,0.9100456621004567,1307142.75
40.0,0.0,28.6,3.638,134.0682581,4.781,0.09429223744292237,841889.08
21.0,0.0,63.39,3.734,220.8498468,7.057,0.29383561643835615,767338.32
5.0,0.0,89.42,3.682,216.0464364,6.529,0.6627853881278539,275142.17
29.0,0.0,62.63,3.583,136.5150968,9.357,0.871689497716895,475776.45
4.0,1.0,33.29,3.033,127.859129,6.51,0.9221461187214611,2187847.29
12.0,0.0,76.36,3.918,129.4306,13.503,0.7938356164383562,889290.23
29.0,0.0,57.06,2.849,131.9408065,10.16,0.760958904109589,569937.23
45.0,0.0,82.33,3.811,186.2177885,8.625,0.6436073059360731,741625.25
38.0,0.0,50.43,3.599,130.1575161,12.187,0.5027397260273972,478483.2
40.0,0.0,67.48,3.561,138.263,4.156,0.6189497716894977,979848.71
25.0,0.0,32.41,3.046,204.8249189,7.484,0.2828767123287671,885572.96
28.0,0.0,81.77,2.939,126.1900333,14.18,0.8157534246575342,1111797.21
34.0,1.0,45.99,3.225,129.8364,10.148,0.9851598173515981,1345595.82
42.0,0.0,88.37,3.049,126.064,9.199,0.702283105022831,583079.97
14.0,0.0,50.04,3.953,190.6107463,8.424,0.3321917808219178,1905033.01
2.0,0.0,55.21,3.36,219.8118854,7.057,0.2554794520547945,1935299.94
6.0,0.0,82.15,2.577,213.0519222,6.973,0.27465753424657535,1510925.32
32.0,0.0,65.04,3.538,194.8779718,8.622,0.8321917808219178,1088943.98
35.0,0.0,54.95,2.899,135.82725,9.051,0.37716894977168947,1084487.55
29.0,0.0,72.99,3.698,138.1735806,9.419,0.2719178082191781,504754.74
25.0,0.0,71.93,3.722,214.7484595,7.28,0.8552511415525115,710496.97
24.0,0.0,41.5,4.021,137.5066897,8.659,0.7582191780821917,1325835.7
4.0,0.0,64.22,3.781,128.9998667,5.946,0.41278538812785387,1878167.44
8.0,0.0,75.71,2.705,214.5422806,6.29,0.34977168949771686,958225.41
11.0,0.0,52.77,3.51,223.9170153,6.833,0.21324200913242009,1569607.94
22.0,0.0,72.88,2.815,136.3722893,8.433,0.18584474885844748,1120259.71
16.0,0.0,39.94,2.729,190.9964377,6.986,0.44680365296803654,446905.02
25.0,0.0,22.65,3.109,204.6877378,7.484,0.8662100456621005,964729.18
5.0,0.0,45.41,3.016,212.3800012,6.634,0.1408675799086758,275313.34
18.0,0.0,28.16,3.15,132.7477419,9.331,1.0657534246575342,2027507.15
19.0,0.0,52.8,4.202,134.6803871,7.658,0.4714611872146119,1355234.3
44.0,0.0,16.94,2.891,127.1917742,7.224,0.5860730593607306,288320.38
38.0,0.0,70.15,3.127,126.2898,14.099,0.5970319634703196,383657.44
30.0,0.0,81.78,3.346,221.4411622,6.891,0.5602739726027397,428554.63
45.0,1.0,75.7,3.911,191.5776756,8.684,0.6079908675799087,766512.66
21.0,0.0,45.0,3.261,219.5328198,7.057,0.11894977168949772,631181.25
31.0,0.0,36.33,2.989,212.2240646,8.028,0.3388127853881278,1443206.46
7.0,0.0,66.07,2.69,189.9368504,9.017,0.6655251141552512,603547.16
30.0,1.0,62.96,2.735,211.4062867,8.163,0.9878995433789954,462732.36
27.0,0.0,59.62,3.757,140.4616048,7.906,0.8908675799086758,1689591.44
45.0,0.0,54.26,2.982,181.6612792,8.899,0.45502283105022834,758182.2
34.0,0.0,61.47,3.881,129.0756774,10.581,0.4714611872146119,945018.83
38.0,1.0,88.52,4.124,130.9325484,10.926,0.6079908675799087,490274.82
26.0,0.0,39.46,3.823,134.2784667,7.818,0.3744292237442922,863266.12
12.0,0.0,53.35,3.43,127.99525,14.021,0.21598173515981733,1128485.1
36.0,0.0,66.74,2.769,209.2691428,8.464,0.37716894977168947,483699.56
14.0,0.0,40.7,3.245,183.9371353,8.549,0.21598173515981733,2019031.67
19.0,0.0,39.06,2.938,131.784,8.35,1.0082191780821919,1467889.2
42.0,0.0,56.75,3.336,127.4404839,8.744,0.1408675799086758,533414.62
10.0,0.0,61.05,4.089,128.9107333,8.494,0.3744292237442922,1781767.22
39.0,0.0,84.72,3.571,220.7199609,6.623,0.7132420091324201,1720221.91
34.0,0.0,54.42,3.864,131.0375484,9.575,0.510958904109589,1091020.37
4.0,0.0,64.46,3.61,131.1499677,3.879,0.8853881278538813,2097266.85
9.0,0.0,71.9,3.743,218.9134935,6.38,0.3744292237442922,528420.28
38.0,0.0,51.8,3.781,130.4546207,12.187,0.21324200913242009,415513.97
10.0,0.0,83.98,3.769,130.7195806,7.17,0.6573059360730594,1817603.66
33.0,1.0,55.47,2.828,126.4962581,10.115,1.0054794520547945,294882.83
43.0,0.0,87.43,3.523,207.5580023,10.641,0.7378995433789954,561573.08
3.0,0.0,78.58,3.561,225.2515168,6.664,0.4851598173515982,413701.29
45.0,0.0,43.92,3.551,187.9703629,8.523,0.36347031963470317,833429.22
21.0,0.0,79.47,3.452,221.3877467,6.891,0.6831050228310502,707895.72
45.0,0.0,79.78,2.781,182.4415378,8.743,0.6655251141552512,716859.27
26.0,1.0,61.58,3.921,138.4729355,7.405,0.6079908675799087,1081874.03
14.0,0.0,77.49,3.711,186.032016,8.625,0.6858447488584475,2063401.06
36.0,0.0,64.9,3.487,213.1096787,8.395,0.2993150684931507,431412.22
4.0,0.0,84.59,3.469,129.1125,5.644,0.6858447488584475,2066541.86
23.0,0.0,37.43,3.957,137.7970968,4.125,0.510958904109589,1604605.69
5.0,0.0,81.02,3.452,222.33627,5.801,0.6831050228310502,341704.59
